item_id,date,user,user_nickname,bid_id,qty,bid,max_bid
411,"2021-07-08 04:59:05",154,bcb3b048-df3d-434f-9472-565f5e05eba2,20001503,1,303.47,438.51
114,"2021-04-21 03:00:18",76,4dc0578f-f96b-49c8-9237-be682fb01197,20001504,3,396.27,870.98
248,"2021-10-28 05:08:24",119,80f204f7-4f3e-4e48-a0e9-e4f7d7309831,20001505,2,826.82,76.83
296,"2021-06-17 13:30:00",84,63da1fe9-3452-4548-9ea9-fc3691c17a0f,20001506,3,548.01,832.19
706,"2021-07-18 20:18:33",194,5c071a48-005f-4fd0-a4f7-ae5b86cfcb2f,20001507,2,897,433.24
325,"2021-12-03 18:23:39",181,e690b0e3-1177-47e3-bedd-fccf4e683fed,20001508,5,745.69,775.89
244,"2021-10-30 21:25:24",39,77f72eda-0419-4106-b201-8d87939099b0,20001509,4,428.43,696.64
632,"2022-01-01 04:36:08",190,d07338ec-78d3-43f6-aa17-b16977b582cb,20001510,4,330.57,113.44
997,"2021-10-30 18:12:32",163,5240a16f-b6ec-4de6-960e-179c1cf04db1,20001511,2,200.49,938.1
688,"2021-06-15 06:49:25",158,24071865-6c66-420f-af49-b83c740e15d3,20001512,5,802.1,653.11
242,"2021-04-18 04:53:01",34,90430fca-267b-44e6-ade8-86660478ba45,20001513,1,275.47,333.36
432,"2021-04-19 10:31:56",22,ce268cc5-ae9c-4391-a202-5a7e9ce83181,20001514,5,955.76,601.85
423,"2022-02-06 04:05:45",92,32a51e1b-4a89-4ff5-a8b1-f4a2bffcb89e,20001515,3,896.11,195.07
968,"2021-09-26 01:18:18",23,94c5e0c8-b832-49c7-840a-e2c43d59b659,20001516,4,611.71,816.48
378,"2021-12-19 17:29:39",27,83904f1f-6d5b-4dcc-a7e7-c6189327f27d,20001517,5,118.31,145.14
703,"2021-06-27 08:59:15",147,8768a2f0-620d-46c1-a837-9689dd786e93,20001518,2,745.33,829.17
720,"2021-09-13 04:38:27",90,a9bf0224-504c-41c3-a5cd-f003bbba6b03,20001519,3,990.95,389.99
795,"2021-08-06 22:04:01",197,b16fa345-3bc0-4c02-bfc5-cf1944c694f2,20001520,5,162.78,606.57
772,"2022-01-08 00:27:11",87,f671c1aa-ea96-4a07-84f2-2d04f158a3b3,20001521,3,53.04,272.36
698,"2021-12-01 09:48:19",32,355ea4f8-2faa-46d7-8915-9293bf0f8e09,20001522,4,773.38,849.21
920,"2021-03-26 14:27:19",84,63da1fe9-3452-4548-9ea9-fc3691c17a0f,20001523,5,127.27,445.98
505,"2021-09-07 04:55:20",77,a001ab9d-5502-44dc-afe8-a17cffcae280,20001524,3,450.04,293.15
414,"2021-11-25 21:11:46",190,d07338ec-78d3-43f6-aa17-b16977b582cb,20001525,4,688.41,33
301,"2021-10-15 09:26:54",19,83601e32-e349-489e-8b94-6eb09d775811,20001526,1,815.8,78.57
520,"2021-05-01 05:48:23",175,b0c478bd-9dc4-4382-8f23-269809fdfc0f,20001527,5,9.84,964.48
935,"2021-07-18 20:14:47",103,5815cf7d-0150-4127-8b5c-cb75c9c7497d,20001528,1,340.83,371.55
668,"2021-07-09 09:58:43",111,400c5051-d9a7-4ddf-a2c1-7f9ed93b3070,20001529,4,418.65,46.56
631,"2021-06-08 13:02:36",162,ece5ba46-d6a1-4b3d-9405-9e3425367501,20001530,2,997.35,19.79
418,"2022-01-30 15:03:20",94,b0d765a9-5d8c-4a69-a833-000b0c271c7f,20001531,1,514,524.33
789,"2021-05-17 16:50:10",88,66f1e353-13c8-45de-a2ba-95370eac8e8f,20001532,2,693.27,589.34
791,"2021-07-27 23:55:22",54,0e50e95a-1044-405e-94f0-bc4f3751722d,20001533,4,947.56,386.15
926,"2022-03-04 09:51:58",105,7bf703a7-92a8-4aed-9828-5783c7225bb5,20001534,5,141.96,337.75
402,"2022-02-21 02:00:00",153,6867e6ea-44c8-44fa-9477-d816915e7bcb,20001535,5,594.28,960.8
460,"2021-10-22 19:46:07",83,5e16b493-9bd6-4cd6-9bca-38e1b01fe60c,20001536,4,571.58,759.84
270,"2021-07-22 18:16:12",77,a001ab9d-5502-44dc-afe8-a17cffcae280,20001537,5,508.07,181.19
673,"2021-10-08 23:47:49",174,b9cfc89d-cb86-4cc8-aafc-38e45a63f267,20001538,4,151.31,604.19
176,"2021-05-31 09:47:35",29,3b535eae-ee62-4066-ae2e-d4921f2bcad2,20001539,2,295.41,404.01
395,"2021-11-26 17:28:07",181,e690b0e3-1177-47e3-bedd-fccf4e683fed,20001540,3,886.66,164.74
360,"2021-03-14 19:07:13",99,38568d58-88d2-466a-89a1-d214479d0201,20001541,1,175.45,171.61
917,"2021-08-02 20:58:52",20,346f0a6a-e331-4868-a7b3-8d2c07591f14,20001542,4,378.2,85.54
142,"2021-10-16 19:10:12",120,761ddd58-cdf6-4a9b-b08d-4561f222a1d7,20001543,1,157.44,330.36
336,"2022-01-28 06:06:30",139,eb05e32f-6a0c-4787-a683-0157e40a7087,20001544,1,571.85,731.81
510,"2022-01-23 17:15:21",172,aac11b0c-34bc-49e6-968f-668fd54fcf76,20001545,4,802.14,407.41
517,"2021-07-25 02:50:57",138,095d4734-2bfc-4015-adbb-b331e9455280,20001546,2,198.74,462.6
650,"2021-11-17 21:28:32",6,59441e4b-60be-41b6-9b49-37f39b454fea,20001547,3,933.03,511.29
325,"2021-07-13 12:47:32",60,96c9d6ee-71c9-450b-81e2-2e7cbdd9b541,20001548,3,369,920.55
864,"2022-03-07 04:37:22",110,dfd536b5-b5dc-4643-b542-e41972d3e876,20001549,5,805.39,219.18
918,"2022-03-01 19:07:11",2,847aac60-573a-42c0-945f-ea87b98dd3d2,20001550,4,980.97,728.21
987,"2021-04-16 18:19:54",34,90430fca-267b-44e6-ade8-86660478ba45,20001551,4,665.84,567.22
948,"2021-05-24 23:38:27",21,05c803ec-dc85-422e-a94a-4073f6f922ea,20001552,3,440.79,302.45
516,"2021-12-25 00:00:46",54,0e50e95a-1044-405e-94f0-bc4f3751722d,20001553,5,555.73,461.27
962,"2021-11-20 11:27:58",122,e4926304-ab89-401d-9c9d-45b828520c9a,20001554,4,429.91,662.08
780,"2021-06-11 22:12:22",178,519c8557-b561-461f-a58a-341cf289ac75,20001555,1,318.99,642.24
863,"2021-08-16 00:26:45",69,3a704c32-7978-44f5-a96c-fed9d302b820,20001556,4,24.37,197.62
504,"2021-08-04 22:37:11",196,04e8f8a9-3a94-46b0-984c-3eee030a2ca3,20001557,2,112.79,754.68
77,"2021-11-29 02:29:42",123,58b9c80d-84f8-4e75-a09b-5fc94900da8d,20001558,3,185.25,976.65
524,"2021-04-23 07:23:26",165,5829786a-5b19-4fad-b788-3bea2e012953,20001559,5,902.07,532.36
206,"2022-02-04 16:38:20",25,f81d331d-bdf7-4122-9b83-e091bdb593d2,20001560,2,816.18,473.94
409,"2021-08-14 15:06:23",196,04e8f8a9-3a94-46b0-984c-3eee030a2ca3,20001561,4,975.48,413.55
368,"2021-05-06 07:15:11",36,a89fae99-9fb2-48e7-94fc-631d384f001f,20001562,2,898.53,698.22
820,"2022-03-07 14:27:42",195,a2eeeb2e-a123-4c15-85b7-00eb3b6c0ab1,20001563,1,951.26,600.62
158,"2021-07-30 17:57:05",167,bcf48cbc-67f5-4ff7-a6cd-9c22341e0db7,20001564,1,466.16,728.18
836,"2022-01-27 12:32:36",110,dfd536b5-b5dc-4643-b542-e41972d3e876,20001565,4,486.71,366.51
883,"2021-10-16 04:40:32",49,c3ac4d76-740f-4e50-87bf-1797fc888753,20001566,3,589.69,284.21
442,"2022-02-03 22:55:05",16,bcc67833-6346-4c49-813f-32445bbb59f9,20001567,3,330.64,788.23
727,"2022-01-05 19:53:03",37,c10dd2f3-d2d0-44b0-83a0-449969b394a8,20001568,5,631.6,301.03
992,"2022-01-19 00:38:52",167,bcf48cbc-67f5-4ff7-a6cd-9c22341e0db7,20001569,1,724.02,735.84
223,"2022-02-28 12:15:10",24,a53eec5d-9e6d-4771-a092-984079b8e60d,20001570,3,713.12,516.4
357,"2021-05-28 02:50:03",90,a9bf0224-504c-41c3-a5cd-f003bbba6b03,20001571,1,790.8,595.05
119,"2021-04-03 15:54:09",28,aec5656c-1b84-4ebc-a17c-9917226824d7,20001572,5,706.5,736.37
510,"2021-10-26 22:36:18",11,7f2c1048-10af-4486-97ac-fecc7338ff7c,20001573,2,218.03,688.06
638,"2021-12-28 03:59:07",133,2b96c5b5-5fcf-4f14-9322-44097d82e7c8,20001574,3,180.95,198.2
951,"2022-02-14 03:30:35",191,2244a223-f5bf-4847-8f5e-7ca7ddde41d5,20001575,2,556.98,254.11
392,"2021-05-22 01:07:10",48,2db70eb2-df5d-49ca-a912-32fa2c55e237,20001576,1,529.86,361.42
92,"2021-09-25 12:51:50",93,a1e5ffc0-4acb-4638-89dd-6c68a1211fa4,20001577,4,646.65,412.78
191,"2022-02-18 15:24:19",94,b0d765a9-5d8c-4a69-a833-000b0c271c7f,20001578,4,854.19,943.64
561,"2021-08-31 23:24:56",124,38d181ca-60e0-4de0-885f-0f5d01516c5d,20001579,3,730.68,600.13
309,"2022-01-02 22:08:26",24,a53eec5d-9e6d-4771-a092-984079b8e60d,20001580,5,776.26,210.79
487,"2021-08-18 08:21:43",43,0d43e307-6b12-4fb3-99a9-a7c55220fa31,20001581,2,159.69,384.72
739,"2022-02-17 06:15:03",86,8055edc3-4e13-42ad-8e33-d8092eaabeb1,20001582,5,565.8,893.84
552,"2021-05-12 02:47:02",34,90430fca-267b-44e6-ade8-86660478ba45,20001583,3,85.61,178.89
231,"2022-01-22 17:24:34",62,20d06d8d-ee21-41ea-b32d-5468d56a8efb,20001584,2,763.67,181.28
617,"2021-12-04 01:06:51",167,bcf48cbc-67f5-4ff7-a6cd-9c22341e0db7,20001585,1,926.7,779.26
338,"2021-09-24 16:29:08",59,f82e64b4-0e05-4182-be8d-f5532e09e8d6,20001586,4,104.54,307.04
647,"2022-01-07 06:37:16",166,d6edf7c8-aefa-4548-ae37-353416b55a7c,20001587,1,507.27,825.56
790,"2021-10-18 19:44:22",198,e71d4a07-742e-42f7-a390-94fec6e3273a,20001588,1,711.27,792.28
20,"2021-11-25 18:47:14",82,0a240b16-d2f4-4cc0-b0f7-81263922db34,20001589,1,842.92,896.75
295,"2021-12-27 14:00:38",120,761ddd58-cdf6-4a9b-b08d-4561f222a1d7,20001590,1,378.56,921.43
688,"2021-04-07 04:53:21",37,c10dd2f3-d2d0-44b0-83a0-449969b394a8,20001591,4,499.33,468.4
6,"2021-04-18 19:35:20",108,d26191eb-7ccd-4cc0-a76a-d4baff4f1126,20001592,4,293.72,381.87
106,"2022-02-08 12:46:03",137,721c04fd-b1f9-4820-8562-9930d2f70516,20001593,4,611.82,506.47
193,"2022-01-29 09:27:00",11,7f2c1048-10af-4486-97ac-fecc7338ff7c,20001594,4,47.98,665.83
593,"2021-07-25 17:14:53",72,4629cc7c-c56b-4c1c-a141-7727bf896070,20001595,4,955.86,641.93
77,"2021-10-27 03:59:51",175,b0c478bd-9dc4-4382-8f23-269809fdfc0f,20001596,3,563.94,195.41
450,"2021-08-25 22:19:26",149,5c11202d-4864-4453-a762-dd9a9a68df06,20001597,4,648.49,174.69
243,"2021-10-31 06:12:36",127,07728d8d-d6aa-4191-80b6-e9fb1f7ca7f9,20001598,4,305.79,532.71
392,"2021-04-20 17:08:01",39,77f72eda-0419-4106-b201-8d87939099b0,20001599,4,336.51,523.34
502,"2022-03-02 14:52:51",198,e71d4a07-742e-42f7-a390-94fec6e3273a,20001600,2,30.59,183.46
988,"2021-10-09 23:11:58",38,12dad1d7-db7f-498c-b2ad-b29a9371a7d3,20001601,3,161.02,385.82
85,"2021-10-30 22:28:49",84,63da1fe9-3452-4548-9ea9-fc3691c17a0f,20001602,2,44.95,301.44
293,"2021-11-15 02:53:04",139,eb05e32f-6a0c-4787-a683-0157e40a7087,20001603,5,274.07,362.92
61,"2021-04-29 17:08:27",38,12dad1d7-db7f-498c-b2ad-b29a9371a7d3,20001604,2,612.14,433.13
29,"2021-11-15 14:45:28",51,71d58f61-2825-4b02-a5a9-93184ee808ec,20001605,2,745.46,451.64
207,"2021-04-25 05:44:28",104,54696fb6-004f-4e87-8f27-31d2bbe7a876,20001606,2,853.36,372.49
516,"2021-03-28 06:18:53",48,2db70eb2-df5d-49ca-a912-32fa2c55e237,20001607,4,513.79,100.24
844,"2021-10-13 03:01:15",74,1212df1c-7566-4f49-bd96-ceb7429357c8,20001608,4,171.56,118.83
698,"2021-06-18 12:20:52",5,25126e92-eac0-4fe8-b428-e157a8cc355c,20001609,1,18.38,317.6
453,"2021-07-16 12:49:48",61,3eda95bd-4b3a-4605-a759-ea9a521a36d7,20001610,4,952.61,703.6
225,"2021-11-10 19:20:59",151,93d81dab-7d8b-45de-98c9-10fbcd4f2831,20001611,3,54.1,932.35
781,"2021-08-04 19:16:54",192,65b5d1b7-3da4-47de-b24f-e6dfac15c430,20001612,1,261.25,512.16
123,"2021-06-14 02:15:34",8,50a17bf4-0d24-4d17-896e-2281922e8d25,20001613,2,111.93,848.02
609,"2021-05-27 05:43:03",145,7ca5fe58-1ccf-4a0a-905e-f8ce828848cc,20001614,3,435.63,918.47
736,"2021-11-30 05:53:42",164,66b7855b-ca5c-4c26-ae89-9ab303ece713,20001615,2,947.59,213.35
992,"2021-04-28 19:50:13",155,f0a52242-b3ca-4f01-91b3-f464b7fd3361,20001616,2,825.51,250.65
245,"2022-03-05 15:17:28",92,32a51e1b-4a89-4ff5-a8b1-f4a2bffcb89e,20001617,2,302.91,840.93
206,"2021-10-30 05:33:10",187,3c6426c2-2f82-4613-8adb-b23abd1ea755,20001618,2,278.51,500.87
384,"2021-06-27 17:54:22",52,184fa7e8-9987-426a-874d-79fcbba69f86,20001619,2,315.48,861.34
471,"2021-12-31 17:18:26",114,24b24882-e85e-4a2a-9101-1c681894d840,20001620,3,388.53,108.88
234,"2021-09-29 15:15:02",50,66a12546-8b26-4f17-a719-c57173eb05b2,20001621,1,378.02,29.98
389,"2021-04-20 16:28:46",115,da7bfcaf-c158-4f96-a17c-2282a80daed3,20001622,3,818.51,119.31
462,"2021-12-09 01:02:06",195,a2eeeb2e-a123-4c15-85b7-00eb3b6c0ab1,20001623,4,938.1,74.24
944,"2021-04-09 16:35:35",22,ce268cc5-ae9c-4391-a202-5a7e9ce83181,20001624,5,218.72,910.27
11,"2021-06-30 21:18:42",132,c4083791-6149-4dc6-8306-45417078eb71,20001625,2,454.12,29.26
484,"2021-10-20 18:28:33",178,519c8557-b561-461f-a58a-341cf289ac75,20001626,5,579.28,524.41
403,"2021-04-22 15:56:03",42,abfab052-c849-49dd-80d5-4818088c31e2,20001627,5,53.62,856.19
129,"2021-06-12 23:55:05",127,07728d8d-d6aa-4191-80b6-e9fb1f7ca7f9,20001628,5,323.42,831.27
862,"2021-08-07 15:08:16",58,1138653d-c5ca-43f7-b27f-81c87ad89bce,20001629,4,561.1,880.89
626,"2021-08-21 07:00:32",155,f0a52242-b3ca-4f01-91b3-f464b7fd3361,20001630,4,963.87,812.42
897,"2021-08-26 21:10:32",21,05c803ec-dc85-422e-a94a-4073f6f922ea,20001631,3,863.29,207.19
178,"2021-03-19 00:03:44",199,29cd4400-d186-4ef9-9c77-2ea5937b09d2,20001632,5,765.64,615.78
519,"2022-01-23 03:38:44",159,88e1e2d9-0f7b-46be-942f-05b9ce3ffe6b,20001633,3,50.78,21.98
349,"2021-12-13 15:19:05",137,721c04fd-b1f9-4820-8562-9930d2f70516,20001634,2,205.59,81.94
642,"2021-10-02 04:47:38",68,95da9b6f-f904-4051-9151-6123770864f0,20001635,3,402.92,105.1
838,"2021-09-11 02:19:04",167,bcf48cbc-67f5-4ff7-a6cd-9c22341e0db7,20001636,3,144.68,908.46
663,"2021-06-16 16:26:11",22,ce268cc5-ae9c-4391-a202-5a7e9ce83181,20001637,1,642.54,119.38
66,"2021-08-18 14:13:01",194,5c071a48-005f-4fd0-a4f7-ae5b86cfcb2f,20001638,3,497.62,401.26
825,"2021-04-04 00:31:45",36,a89fae99-9fb2-48e7-94fc-631d384f001f,20001639,2,839.08,130.05
942,"2022-01-19 12:56:06",80,4b138503-c01d-4586-ba04-40663b07b1c2,20001640,1,676.92,637.4
265,"2022-02-16 18:12:48",44,e1f0f79f-9db4-491a-8406-c63d68f964cb,20001641,3,546.24,720.38
765,"2021-10-16 19:28:38",169,742998ab-8d1f-4c01-bc6c-1f6129ea1e83,20001642,1,612.22,826.68
297,"2021-08-20 06:28:32",193,445b5db5-6992-4b57-bc60-af966ecbf3a3,20001643,1,493.63,958.06
748,"2021-07-31 01:55:56",188,0073538f-24d1-4b84-b332-f29bbf367410,20001644,5,792.94,967.67
756,"2021-05-23 21:11:39",84,63da1fe9-3452-4548-9ea9-fc3691c17a0f,20001645,5,847.59,698.49
775,"2021-07-12 11:21:12",25,f81d331d-bdf7-4122-9b83-e091bdb593d2,20001646,2,52.79,715.97
796,"2021-09-16 06:45:37",13,fa33f9b3-25a7-4be4-bd87-4c654eff4d77,20001647,4,858.61,571.45
456,"2021-09-09 23:54:14",136,a771f3cf-8963-48b8-a23e-89dfbf01032b,20001648,1,241.54,517.37
994,"2021-04-21 22:08:57",73,cff36a31-215c-4dd5-a588-5dcf4c156c26,20001649,4,229.94,152.6
403,"2021-11-16 00:07:31",45,dfd98772-512a-4977-a2d7-7a9da05f2471,20001650,1,290.01,638.06
140,"2021-04-02 12:30:20",99,38568d58-88d2-466a-89a1-d214479d0201,20001651,1,54.15,944.53
927,"2021-11-12 01:38:04",23,94c5e0c8-b832-49c7-840a-e2c43d59b659,20001652,5,357.32,358.52
26,"2021-10-02 11:38:26",154,bcb3b048-df3d-434f-9472-565f5e05eba2,20001653,5,354.46,234.15
323,"2021-12-04 16:32:20",128,5a4feb93-b563-4ed2-a592-d4dba8ebaddb,20001654,5,715.54,568.03
444,"2021-09-02 12:47:42",31,22eef2dd-4cd0-4717-937a-47f9ea67818b,20001655,1,162.83,680.28
383,"2021-04-03 06:18:31",80,4b138503-c01d-4586-ba04-40663b07b1c2,20001656,4,939.81,496.08
170,"2022-02-21 00:50:53",70,51b93657-62b3-46fc-8339-b8bfd9e7599d,20001657,1,544.04,977.09
763,"2021-03-14 10:51:33",171,bc586425-91a9-4f86-b033-335a983fe668,20001658,4,288.63,86.09
288,"2021-12-21 12:16:49",179,aa52ab3c-4595-4fc5-85b2-dc6f5d9541ad,20001659,1,887.73,981.03
69,"2021-09-16 14:30:54",49,c3ac4d76-740f-4e50-87bf-1797fc888753,20001660,5,293.38,545.37
175,"2021-12-19 05:32:30",130,ffb14902-954f-43c6-89ca-869f525a24c8,20001661,4,800.2,743.75
899,"2021-09-02 10:48:20",65,5ab14c6b-aac1-4ddc-9344-b802509b1726,20001662,5,865.93,548.85
274,"2021-03-26 16:41:39",110,dfd536b5-b5dc-4643-b542-e41972d3e876,20001663,4,407.86,604.26
526,"2022-01-30 12:29:45",145,7ca5fe58-1ccf-4a0a-905e-f8ce828848cc,20001664,3,979.49,834.12
703,"2021-04-02 11:21:50",117,d907c482-d930-4965-9203-234773437921,20001665,1,220.08,836.98
914,"2021-12-22 21:12:55",167,bcf48cbc-67f5-4ff7-a6cd-9c22341e0db7,20001666,4,911.64,617.59
16,"2021-04-21 12:21:37",63,2e8ef3f4-a48e-47ae-979d-a3ae0a29961d,20001667,5,743.68,519.61
871,"2021-03-12 05:32:22",62,20d06d8d-ee21-41ea-b32d-5468d56a8efb,20001668,1,983.9,127.05
968,"2021-05-03 11:12:55",199,29cd4400-d186-4ef9-9c77-2ea5937b09d2,20001669,2,575.79,242.22
646,"2021-04-27 13:51:39",200,e61d29a1-3fa0-49c3-9a06-9395eabb7d8f,20001670,5,288.52,113.36
370,"2022-01-01 04:20:39",149,5c11202d-4864-4453-a762-dd9a9a68df06,20001671,1,275.16,787.16
853,"2021-09-17 07:34:20",107,57ed987c-076c-4495-ac21-63e2ba388729,20001672,1,543.45,84.35
290,"2021-09-13 11:31:49",155,f0a52242-b3ca-4f01-91b3-f464b7fd3361,20001673,3,521.3,327.77
711,"2022-01-16 05:13:45",193,445b5db5-6992-4b57-bc60-af966ecbf3a3,20001674,5,131.44,341.56
542,"2021-07-13 03:52:12",139,eb05e32f-6a0c-4787-a683-0157e40a7087,20001675,5,290.44,518.36
111,"2021-10-01 03:20:43",87,f671c1aa-ea96-4a07-84f2-2d04f158a3b3,20001676,5,99.22,981.44
863,"2021-07-10 13:02:41",137,721c04fd-b1f9-4820-8562-9930d2f70516,20001677,5,400.88,396.14
369,"2022-01-09 21:38:31",68,95da9b6f-f904-4051-9151-6123770864f0,20001678,4,60.03,464.28
968,"2021-09-30 18:15:15",170,07194029-5c0b-440b-a1c4-9c00f61a5fbc,20001679,4,70.9,871.63
72,"2021-12-18 19:59:17",57,3b4a9ca6-2e8d-44d1-ae05-123483d42520,20001680,3,436.58,429.2
973,"2021-08-07 21:22:59",105,7bf703a7-92a8-4aed-9828-5783c7225bb5,20001681,3,799.95,677.16
66,"2021-11-07 16:20:06",21,05c803ec-dc85-422e-a94a-4073f6f922ea,20001682,4,680.82,98.84
521,"2021-05-22 16:48:19",153,6867e6ea-44c8-44fa-9477-d816915e7bcb,20001683,4,917.06,48.34
300,"2022-02-02 18:10:15",82,0a240b16-d2f4-4cc0-b0f7-81263922db34,20001684,1,675.07,358.11
249,"2021-09-01 15:46:20",101,655500af-e43f-4afc-8029-d7e0fe57d14a,20001685,1,809.55,666.95
368,"2021-11-06 16:01:13",78,daf4c5ab-4d06-4552-9d08-f84883530dd1,20001686,1,399.96,129.81
843,"2021-09-09 05:00:37",103,5815cf7d-0150-4127-8b5c-cb75c9c7497d,20001687,3,941.67,143.64
671,"2021-11-14 11:09:21",73,cff36a31-215c-4dd5-a588-5dcf4c156c26,20001688,2,169.18,442.68
916,"2021-04-13 00:35:51",23,94c5e0c8-b832-49c7-840a-e2c43d59b659,20001689,4,683.44,934.92
712,"2021-11-12 11:43:52",1,80848e35-1db3-41ec-969b-4576af35b215,20001690,4,930.64,521.4
387,"2021-12-22 02:03:51",16,bcc67833-6346-4c49-813f-32445bbb59f9,20001691,5,112.11,103.95
570,"2021-09-03 07:35:17",95,912effd4-1a81-4dc5-bce1-6282a2aa65f1,20001692,5,696.66,975.48
17,"2021-12-23 04:22:51",84,63da1fe9-3452-4548-9ea9-fc3691c17a0f,20001693,1,111.56,19.88
833,"2022-01-02 17:39:17",37,c10dd2f3-d2d0-44b0-83a0-449969b394a8,20001694,1,502.33,443.81
389,"2021-04-24 14:11:58",106,54faaf83-5744-40ce-bef4-98300db814db,20001695,5,741.42,763.06
503,"2021-09-21 22:14:45",106,54faaf83-5744-40ce-bef4-98300db814db,20001696,5,644.32,415.1
252,"2021-10-21 05:25:36",25,f81d331d-bdf7-4122-9b83-e091bdb593d2,20001697,2,637.73,931.52
518,"2021-05-25 12:11:37",141,852ca6c4-5f46-4ea6-80f4-fc01f8a04559,20001698,1,845.67,502.67
517,"2021-07-23 02:57:40",96,2bfe6f2e-3d9b-491e-a11d-bacf26e897d6,20001699,3,724.92,153.41
361,"2021-05-31 01:23:21",176,9348c3b8-be35-48f0-85d9-b25ec3aa6991,20001700,4,817.98,440.93
847,"2022-01-06 15:23:31",151,93d81dab-7d8b-45de-98c9-10fbcd4f2831,20001701,4,380.5,40.11
776,"2021-11-15 13:05:09",119,80f204f7-4f3e-4e48-a0e9-e4f7d7309831,20001702,3,694.41,308.63
31,"2021-04-30 23:06:35",41,c4dda6b1-d71a-4ea5-971c-e6bbdb9a8790,20001703,5,440.64,70.44
618,"2021-09-04 21:50:50",84,63da1fe9-3452-4548-9ea9-fc3691c17a0f,20001704,5,256.86,321.51
556,"2021-03-21 11:55:06",156,32abc464-8b16-4ed1-9cc2-ce15e9471a9e,20001705,1,671.98,824.13
468,"2021-07-19 12:25:09",40,8d1f33c3-f8e3-475c-a77a-73059d6a558f,20001706,3,354.51,121.61
891,"2022-02-21 14:35:20",13,fa33f9b3-25a7-4be4-bd87-4c654eff4d77,20001707,2,637.23,596.48
989,"2021-03-16 06:03:07",134,bfdfca21-c136-47f8-92cd-ad09999a2c91,20001708,4,651.49,364.58
901,"2021-09-09 10:38:53",161,fad76dad-5aea-45da-8b30-1701d553f30a,20001709,3,411.27,620.59
466,"2021-11-25 03:44:02",139,eb05e32f-6a0c-4787-a683-0157e40a7087,20001710,3,206.88,515.72
654,"2021-12-21 03:33:38",120,761ddd58-cdf6-4a9b-b08d-4561f222a1d7,20001711,2,371.06,877.37
678,"2021-12-08 12:10:28",198,e71d4a07-742e-42f7-a390-94fec6e3273a,20001712,3,639.61,824.95
268,"2021-12-20 22:29:09",150,0fb1e0d1-becf-4717-a098-6e654a8f6730,20001713,2,156.2,338.39
808,"2021-10-25 22:50:55",136,a771f3cf-8963-48b8-a23e-89dfbf01032b,20001714,1,481.72,751.8
376,"2021-11-12 15:00:29",81,49d687cb-cd6f-4965-ba82-e0368b27904c,20001715,4,841.32,442.95
83,"2021-07-01 01:36:33",153,6867e6ea-44c8-44fa-9477-d816915e7bcb,20001716,3,346.08,615.09
554,"2021-10-02 03:04:24",197,b16fa345-3bc0-4c02-bfc5-cf1944c694f2,20001717,2,991.22,343.21
589,"2021-06-11 14:44:06",76,4dc0578f-f96b-49c8-9237-be682fb01197,20001718,5,156.79,196.72
144,"2021-07-16 19:36:29",196,04e8f8a9-3a94-46b0-984c-3eee030a2ca3,20001719,3,62.01,280.12
595,"2021-12-12 22:33:10",130,ffb14902-954f-43c6-89ca-869f525a24c8,20001720,5,558.75,504.06
309,"2022-03-07 16:17:48",25,f81d331d-bdf7-4122-9b83-e091bdb593d2,20001721,5,882.18,953.97
548,"2021-10-04 19:31:30",91,80127c3a-96f3-442f-b5ef-dc2c45502f0c,20001722,2,290.83,514.37
370,"2021-11-10 11:48:00",195,a2eeeb2e-a123-4c15-85b7-00eb3b6c0ab1,20001723,1,203.79,239.2
361,"2021-06-15 12:43:35",63,2e8ef3f4-a48e-47ae-979d-a3ae0a29961d,20001724,3,676.64,91.25
971,"2021-05-15 07:57:20",150,0fb1e0d1-becf-4717-a098-6e654a8f6730,20001725,1,483.7,343.57
275,"2021-03-26 20:14:30",147,8768a2f0-620d-46c1-a837-9689dd786e93,20001726,1,901.56,719.5
705,"2021-11-13 22:46:23",120,761ddd58-cdf6-4a9b-b08d-4561f222a1d7,20001727,2,95.92,656.3
445,"2021-05-18 09:48:57",59,f82e64b4-0e05-4182-be8d-f5532e09e8d6,20001728,1,634.16,842.22
415,"2021-03-16 01:57:56",171,bc586425-91a9-4f86-b033-335a983fe668,20001729,2,826.46,298.81
922,"2021-07-11 20:23:01",121,aa2e0146-558e-4317-bc2b-4c3bbf9525b6,20001730,4,690.56,265.28
121,"2021-06-05 07:50:28",23,94c5e0c8-b832-49c7-840a-e2c43d59b659,20001731,3,737.68,165.4
683,"2021-03-26 04:19:58",138,095d4734-2bfc-4015-adbb-b331e9455280,20001732,1,768.18,459.23
135,"2021-10-20 14:25:53",82,0a240b16-d2f4-4cc0-b0f7-81263922db34,20001733,4,94.8,979.48
887,"2021-03-10 15:02:16",160,5267b73a-02ac-484d-b91f-52fa4b0d046f,20001734,4,265.6,473.5
43,"2021-10-14 20:15:48",140,aaf9416c-1796-439a-b2e8-693de1cafab5,20001735,5,214.75,877.69
995,"2022-01-26 14:19:52",161,fad76dad-5aea-45da-8b30-1701d553f30a,20001736,4,271.41,55.08
113,"2021-10-25 07:30:01",4,931913cc-9d2f-4645-be6e-419704949a2f,20001737,5,248.34,877.67
232,"2021-04-15 07:59:19",148,534832a2-afb1-4755-b58c-cfc87c829e8d,20001738,3,401.57,195.36
