user_id,end_date,bid_id,item_id,item_name,description,initial_price,quantity,reserve_price,buy_now,nb_of_bids,max_bid,start_date
153,"2021-05-30 06:30:15",20001535,402,eos,"dolores et quas",892.42,9,149.96,753.83,32,192.54,"2021-11-11 17:58:41"
83,"2021-12-27 22:49:56",20001536,460,expedita,"id quod maxime",588.65,3,576.61,139.37,93,913.2,"2021-12-07 17:10:34"
77,"2021-05-06 07:03:58",20001537,270,perspiciatis,"tenetur a sapiente",728.71,1,833.63,826.75,30,223.13,"2022-01-29 00:07:33"
174,"2021-05-27 12:20:59",20001538,673,voluptatem,"provident sed ut",164.61,3,704.09,535.2,98,638.09,"2021-07-24 19:55:14"
29,"2021-03-27 13:58:22",20001539,176,fugit,"excepturi sint occaecati",289,7,768.06,182.2,24,437.5,"2021-09-23 03:23:33"
181,"2021-05-03 12:53:26",20001540,395,nobis,"amet consectetur adipisci",349.29,2,977.32,811.01,52,965.52,"2022-01-12 07:25:02"
99,"2022-01-04 04:41:07",20001541,360,culpa,"ea commodi consequatur",184.63,8,464.49,494.53,38,40,"2021-08-04 06:39:40"
20,"2021-03-27 02:40:30",20001542,917,quo,"officia deserunt mollitia",218.62,10,550.42,558.78,56,840.25,"2021-11-07 19:29:41"
120,"2021-03-22 08:12:03",20001543,142,quidem,"voluptate velit esse",730.54,4,897.14,324.55,37,944.47,"2021-11-01 18:36:21"
139,"2021-08-13 17:53:41",20001544,336,facilis,"rem voluptatum deleniti",914.3,0,223.26,669.92,12,990.96,"2021-06-24 07:58:26"
172,"2021-07-25 05:19:41",20001545,510,reiciendis,"dolorem eum fugiat",861.52,4,77.86,328.51,94,872.2,"2021-04-19 01:10:55"
138,"2021-05-11 17:35:05",20001546,517,accusantium,"neque dolorem ipsum",560.91,5,898.05,310.86,23,769.51,"2021-07-29 18:48:21"
6,"2021-07-11 08:22:45",20001547,650,voluptatem,"laudantium totam rem",202.52,1,596.49,631.7,100,768.34,"2021-12-16 11:00:00"
60,"2021-12-28 19:15:14",20001548,325,exercitationem,"rerum necessitatibus saepe",85.03,1,9.18,552.12,41,674.08,"2021-04-05 12:50:29"
110,"2021-05-22 22:27:15",20001549,864,illum,"quae ab illo",293.54,1,946.75,462.16,42,860.75,"2021-05-19 03:17:36"
2,"2022-02-07 03:32:52",20001550,918,est,"possimus omnis voluptas",331.86,1,519.01,553.58,9,941.97,"2022-02-23 20:51:05"
34,"2021-10-08 06:58:58",20001551,987,earum,"adipisci velit sed",335.31,4,160.6,833.58,93,355.23,"2021-03-17 22:53:39"
21,"2021-12-09 06:24:59",20001552,948,expedita,"sit suscipit laboriosam",964.73,4,564.59,863.27,45,966.42,"2021-09-15 18:26:05"
54,"2021-09-07 07:30:49",20001553,516,blanditiis,"consequuntur magni dolores",807.02,4,620.9,744.86,22,47.82,"2021-10-04 05:39:57"
122,"2021-06-26 15:06:45",20001554,962,aliquid,"odit aut fugit",807.21,4,97.32,833.59,53,271.59,"2021-03-30 14:03:23"
178,"2021-07-18 02:57:43",20001555,780,ut,"corrupti quos dolores",419.65,10,888.71,16.24,3,450.74,"2021-08-20 09:44:32"
69,"2021-12-17 10:00:08",20001556,863,distinctio,"commodi consequatur quis",140.01,2,476.37,570.26,49,136.29,"2022-02-13 19:02:07"
196,"2021-03-25 07:33:36",20001557,504,veritatis,"perferendis sit voluptatem",755.39,9,72.61,379.85,16,44.7,"2021-10-11 06:13:03"
123,"2021-12-25 21:21:55",20001558,77,earum,"repudiandae sint et",835.3,1,2.56,305.31,77,171.52,"2021-08-25 12:17:59"
165,"2022-02-04 00:25:10",20001559,524,dolore,"nesciunt neque dolorem",84.34,2,608.21,361.53,100,582.86,"2021-11-17 10:02:42"
25,"2021-08-12 07:47:49",20001560,206,perspiciatis,"delectus ut aut",962.88,3,862.65,139.38,19,997.57,"2022-01-09 18:42:22"
196,"2021-03-21 17:40:57",20001561,409,est,"iusto odio dignissimos",648.63,2,978.48,13.39,6,789.67,"2021-12-18 02:37:30"
36,"2021-07-06 12:56:42",20001562,368,iste,"error similique sunt",892.07,2,417.95,582.12,35,751.29,"2021-06-28 16:29:05"
195,"2021-05-11 21:12:01",20001563,820,quo,"fugit sed quia",894.91,7,425.28,19.73,11,465.95,"2021-05-28 13:52:59"
167,"2021-09-30 23:48:33",20001564,158,perspiciatis,"ducimus qui blanditiis",677.97,10,12.7,913.51,87,559.59,"2021-10-13 04:00:35"
110,"2021-09-25 04:02:50",20001565,836,rerum,"qui ratione voluptatem",606.81,4,42.62,506.48,99,993.16,"2022-02-17 21:27:22"
49,"2021-11-14 20:58:03",20001566,883,corrupti,"ab illo inventore",338.73,1,706.14,455.94,95,934.53,"2021-10-14 10:28:13"
16,"2022-02-27 12:03:28",20001567,442,commodi,"ut perspiciatis unde",133.71,8,468.28,40.07,48,638.42,"2021-05-29 13:56:05"
37,"2022-01-15 14:13:50",20001568,727,perferendis,"eum fugiat quo",487.6,5,658.92,597.58,45,784.51,"2021-07-10 23:14:56"
167,"2021-03-15 07:43:59",20001569,992,et,"debitis aut rerum",177.53,6,103.23,392.64,36,400.15,"2022-02-18 05:42:21"
24,"2022-01-28 01:12:04",20001570,223,suscipit,"provident sed ut",715.66,9,102.53,42.49,12,510.44,"2021-08-24 00:32:54"
90,"2021-12-06 13:06:15",20001571,357,molestiae,"tenetur a sapiente",408.14,8,821.49,231.95,21,105.54,"2021-05-23 05:54:24"
28,"2021-09-03 03:08:24",20001572,119,culpa,"iusto odio dignissimos",34.27,6,82.32,783.2,81,441.31,"2022-02-02 03:16:31"
11,"2021-07-25 05:19:41",20001573,510,reiciendis,"dolorem eum fugiat",861.52,4,77.86,328.51,94,872.2,"2021-04-19 01:10:55"
133,"2021-04-03 13:54:25",20001574,638,aut,"perspiciatis unde omnis",742.57,8,584.59,545.42,24,894.46,"2021-11-17 22:20:35"
191,"2021-11-14 00:35:17",20001575,951,veritatis,"quia dolor sit",829.84,0,92.96,671.88,18,923.38,"2021-09-03 00:48:33"
48,"2022-03-03 11:41:43",20001576,392,iste,"quo porro quisquam",168.64,7,779.92,349.92,87,384.72,"2021-04-21 10:17:26"
93,"2021-07-07 11:52:35",20001577,92,quasi,"quo voluptas nulla",407.76,4,279.87,420.82,87,934.32,"2022-01-19 04:32:06"
94,"2021-12-02 10:48:39",20001578,191,mollitia,"ea commodi consequatur",618.73,10,741.1,772,77,99.08,"2021-07-10 18:51:18"
124,"2022-01-30 15:48:14",20001579,561,omnis,"voluptatem ut enim",257.99,6,961.55,80.01,36,353.94,"2021-03-23 12:18:10"
24,"2021-11-09 21:42:41",20001580,309,voluptatum,"odit aut fugit",569.63,6,460.86,479.86,21,268.42,"2021-10-30 05:02:34"
43,"2021-12-14 17:48:09",20001581,487,veniam,"ipsum quia dolor",366.97,9,372.07,773.49,90,313.33,"2021-04-03 18:31:33"
86,"2021-04-30 10:54:26",20001582,739,est,"eius modi tempora",771.02,5,673.35,405.4,19,329.54,"2021-04-17 10:39:37"
34,"2021-04-07 10:22:40",20001583,552,exercitationem,"nulla pariatur at",389.36,10,481.73,691.03,19,158.72,"2022-02-27 14:41:33"
62,"2021-03-31 13:45:45",20001584,231,vitae,"sed quia non",853.09,1,981.29,75.11,96,903.87,"2021-10-13 16:55:29"
167,"2021-05-28 07:55:12",20001585,617,soluta,"eveniet ut et",984.72,1,802.82,568.85,63,282.57,"2021-11-01 18:25:13"
59,"2021-10-26 08:35:29",20001586,338,minus,"omnis voluptas assumenda",753.29,8,239.76,247.1,86,494.5,"2021-04-18 21:02:49"
166,"2021-07-29 13:03:09",20001587,647,debitis,"id quod maxime",607.92,8,671.23,164.54,77,320.38,"2021-09-02 17:17:23"
198,"2021-09-08 17:14:29",20001588,790,dolores,"velit esse quam",895.85,1,403.05,550.54,40,409.12,"2021-08-03 16:03:02"
82,"2021-10-13 06:00:53",20001589,20,sed,"impedit quo porro",206.17,7,25.8,73.86,33,739.57,"2021-10-20 07:39:09"
120,"2021-06-28 02:41:18",20001590,295,consequatur,"eos et accusamus",432.29,9,412.18,320.42,12,66.47,"2021-12-26 08:18:47"
37,"2021-12-05 18:15:03",20001591,688,impedit,"sapiente delectus ut",282.58,4,492.67,570.99,40,937.85,"2021-06-17 15:41:18"
108,"2021-04-01 18:06:18",20001592,6,voluptatem,"eum iure reprehenderit",98.89,2,540.36,636.19,31,176.09,"2021-05-09 09:36:50"
137,"2021-03-25 04:40:35",20001593,106,excepturi,"modi tempora incidunt",593.82,1,535.92,160.91,39,789.95,"2021-07-20 05:12:03"
11,"2021-08-13 04:57:33",20001594,193,ratione,"et quasi architecto",609.57,9,613.05,494.26,96,34.63,"2021-04-14 18:54:32"
72,"2022-02-05 12:15:42",20001595,593,quas,"officiis debitis aut",56.09,4,902.65,272.53,92,159.5,"2021-03-23 21:03:22"
175,"2021-12-25 21:21:55",20001596,77,earum,"repudiandae sint et",835.3,1,2.56,305.31,77,171.52,"2021-08-25 12:17:59"
149,"2021-06-06 10:16:19",20001597,450,ad,"dolor sit amet",737.89,7,971.1,759.2,62,320.54,"2021-04-19 14:24:54"
127,"2021-10-19 00:52:53",20001598,243,consequuntur,"et quasi architecto",972.36,0,127.32,600.2,26,377.49,"2021-08-28 05:24:12"
39,"2022-03-03 11:41:43",20001599,392,iste,"quo porro quisquam",168.64,7,779.92,349.92,87,384.72,"2021-04-21 10:17:26"
198,"2021-04-13 11:42:06",20001600,502,rerum,"dolorem eum fugiat",922.43,10,852.06,655.15,68,959.01,"2021-12-14 04:14:09"
38,"2021-03-11 07:19:00",20001601,988,beatae,"amet consectetur adipisci",895.35,9,235.5,840,91,199.7,"2021-07-31 11:24:44"
84,"2021-10-09 06:15:16",20001602,85,quaerat,"non numquam eius",338.71,7,595.2,346.71,56,989.73,"2021-06-29 19:20:11"
139,"2021-10-18 18:54:09",20001603,293,magni,"officia deserunt mollitia",699.96,8,888.58,300.83,68,169.69,"2022-02-04 17:14:17"
38,"2021-09-19 19:35:50",20001604,61,voluptatem,"magnam aliquam quaerat",425.55,4,591.37,368.32,73,60.36,"2021-08-23 02:27:59"
51,"2021-08-25 10:40:24",20001605,29,cum,"consequatur aut perferendis",257.94,8,677.27,52.68,10,91.16,"2021-06-20 21:37:24"
104,"2021-09-29 03:39:06",20001606,207,velit,"aperiam eaque ipsa",480.89,8,965.5,953.04,37,550.79,"2021-09-23 06:44:40"
48,"2021-09-07 07:30:49",20001607,516,blanditiis,"consequuntur magni dolores",807.02,4,620.9,744.86,22,47.82,"2021-10-04 05:39:57"
74,"2021-06-07 21:36:30",20001608,844,sapiente,"voluptatem sequi nesciunt",518.71,10,731.42,72.22,37,38.02,"2021-10-15 10:39:37"
5,"2022-03-02 15:08:50",20001609,698,iure,"officiis debitis aut",663.72,0,313.5,300.61,20,406.53,"2021-10-29 12:23:58"
61,"2021-11-04 20:39:21",20001610,453,consequatur,"culpa qui officia",301.71,0,506.71,677.63,96,750.51,"2021-12-26 22:47:07"
151,"2021-10-19 22:14:53",20001611,225,et,"repudiandae sint et",690.59,0,362.67,300.06,90,948.55,"2021-10-04 10:42:31"
192,"2021-05-03 14:23:42",20001612,781,nisi,"deleniti atque corrupti",458.82,3,853.47,999.43,14,862.36,"2022-02-13 03:57:44"
8,"2021-05-26 04:29:26",20001613,123,eaque,"distinctio nam libero",610.44,2,226.74,759.24,57,751.97,"2021-05-02 07:34:56"
145,"2021-06-21 20:47:48",20001614,609,ut,"deleniti atque corrupti",146.31,1,302.73,272.32,83,113.06,"2022-01-30 04:53:56"
164,"2021-03-20 14:53:12",20001615,736,et,"eos qui ratione",731.03,4,202.73,533.5,95,555.61,"2021-07-01 17:54:05"
155,"2021-03-15 07:43:59",20001616,992,et,"debitis aut rerum",177.53,6,103.23,392.64,36,400.15,"2022-02-18 05:42:21"
92,"2021-10-06 12:33:04",20001617,245,minus,"ut enim ad",629.88,8,42.65,756.95,31,769.02,"2022-02-18 00:08:56"
187,"2021-08-12 07:47:49",20001618,206,perspiciatis,"delectus ut aut",962.88,3,862.65,139.38,19,997.57,"2022-01-09 18:42:22"
52,"2021-04-07 16:26:05",20001619,384,est,"ea commodi consequatur",255.05,7,284.52,939.59,33,621.91,"2021-08-08 06:27:34"
114,"2021-11-06 04:37:40",20001620,471,enim,"quidem rerum facilis",891.81,2,592.32,48.84,0,657.78,"2021-06-15 03:25:03"
50,"2021-08-20 13:49:19",20001621,234,odit,"natus error similique",133.74,7,883.52,286.56,52,607.93,"2021-11-25 08:02:51"
115,"2021-11-13 20:20:23",20001622,389,dolor,"nostrum exercitationem ullam",150.96,4,663.06,636.58,88,339.9,"2021-07-02 00:52:14"
195,"2022-02-26 19:31:35",20001623,462,consequatur,"eaque ipsa quae",640.04,9,370.61,460.99,31,578.77,"2022-01-26 01:56:49"
22,"2021-05-15 22:07:32",20001624,944,ducimus,"qui dolorem eum",579.01,4,177.8,824.6,36,619.66,"2022-01-19 00:40:07"
132,"2022-02-06 17:23:12",20001625,11,itaque,"est omnis dolor",817.18,6,215.66,999.16,68,297.26,"2021-07-29 22:36:33"
178,"2021-12-18 14:10:44",20001626,484,reiciendis,"qui in ea",694.85,7,363.42,653.19,95,912.89,"2021-12-12 14:06:12"
42,"2021-07-30 09:33:38",20001627,403,maiores,"quidem rerum facilis",828.73,0,120.21,707.7,100,391.02,"2021-12-25 00:56:50"
127,"2021-05-09 16:46:27",20001628,129,est,"neque dolorem ipsum",110.06,0,684.48,600.58,50,577.13,"2021-11-18 00:23:42"
58,"2021-04-10 12:16:40",20001629,862,in,"assumenda est omnis",110.06,10,546.15,750.48,32,65.77,"2021-06-23 19:22:32"
155,"2021-08-05 06:00:29",20001630,626,et,"ex ea commodi",987.44,9,465.04,375.28,14,946.93,"2021-04-24 02:22:19"
21,"2021-04-06 18:06:34",20001631,897,deleniti,"modi tempora incidunt",181.65,4,904.63,218.18,50,360.8,"2021-04-11 14:58:36"
199,"2022-02-18 03:45:54",20001632,178,rerum,"minus id quod",417.66,1,377.81,280.21,51,782.4,"2021-06-17 21:24:20"
159,"2021-05-13 21:49:10",20001633,519,nesciunt,"officia deserunt mollitia",784.32,8,140.22,625.6,92,68.51,"2021-04-02 04:26:16"
137,"2021-11-01 13:59:48",20001634,349,qui,"pariatur at vero",430.32,9,788.71,430.27,75,358.45,"2021-07-08 12:56:22"
68,"2021-06-08 23:54:37",20001635,642,consequuntur,"nisi ut aliquid",499.39,10,787.52,58.29,28,993.46,"2021-04-22 00:59:19"
167,"2021-09-10 15:01:36",20001636,838,eveniet,"neque dolorem ipsum",968.42,9,79.79,870.81,59,779.3,"2021-12-04 09:35:31"
22,"2021-05-13 00:19:57",20001637,663,quia,"et dolore magnam",573.02,5,217.24,837.95,61,748.99,"2021-09-09 04:30:29"
194,"2021-10-06 17:09:39",20001638,66,explicabo,"magni dolores eos",935.05,10,376.61,925.39,74,146.39,"2022-03-03 10:28:55"
36,"2021-10-23 22:03:12",20001639,825,aut,"ut et voluptates",937.24,8,286.56,812.86,16,82.45,"2021-11-21 22:36:11"
80,"2022-01-26 03:54:34",20001640,942,fugit,"provident sed ut",127.59,4,649.39,977.79,11,21.83,"2021-05-26 19:34:59"
44,"2022-02-16 07:10:16",20001641,265,minus,"tenetur a sapiente",539.4,1,750.16,507.58,70,522.84,"2021-08-10 19:15:25"
169,"2021-10-16 20:49:47",20001642,765,velit,"aliquid ex ea",780.34,8,988.58,61.48,36,42.59,"2021-04-07 15:46:41"
193,"2021-07-03 00:14:48",20001643,297,et,"beatae vitae dicta",966.7,5,716.21,97.14,87,398.94,"2021-10-29 13:26:41"
188,"2022-01-07 13:10:54",20001644,748,et,"qui minus id",507.05,0,388.75,762.55,52,279.72,"2021-05-31 01:35:46"
84,"2021-10-08 16:50:44",20001645,756,nihil,"laborum et dolorum",146.22,8,219.11,447.17,77,455.86,"2021-11-18 09:19:33"
25,"2021-04-14 22:36:50",20001646,775,praesentium,"explicabo aspernatur aut",191.71,7,825.7,317.95,13,803.12,"2021-10-03 05:56:45"
13,"2021-09-03 00:16:37",20001647,796,tenetur,"et expedita distinctio",573.58,0,452.84,527.42,53,859.47,"2021-10-13 08:19:11"
136,"2022-01-03 14:25:09",20001648,456,iusto,"non recusandae itaque",378.03,5,478.9,998,5,947.79,"2021-04-05 02:53:45"
73,"2021-08-30 05:42:17",20001649,994,iure,"tempore cum soluta",866.03,1,484.21,798.42,29,749.09,"2021-08-27 07:16:55"
45,"2021-07-30 09:33:38",20001650,403,maiores,"quidem rerum facilis",828.73,0,120.21,707.7,100,391.02,"2021-12-25 00:56:50"
99,"2021-11-06 14:04:27",20001651,140,qui,"dolor repellendus temporibus",237.94,9,746.54,792.63,78,161.33,"2022-01-11 03:26:30"
23,"2021-11-06 01:11:00",20001652,927,modi,"optio cumque nihil",624.09,8,225.05,128.46,70,590.45,"2021-06-14 05:22:53"
154,"2021-12-05 12:14:01",20001653,26,perspiciatis,"aut fugit sed",947.67,8,327.77,199.27,67,10.75,"2021-03-28 16:38:23"
128,"2021-11-17 19:50:35",20001654,323,ipsam,"est et expedita",220.18,9,419.3,626.82,88,596.4,"2021-08-23 15:37:38"
31,"2022-03-04 17:59:43",20001655,444,adipisci,"excepturi sint occaecati",498.84,1,635.06,487.57,23,623.82,"2021-11-11 04:17:59"
80,"2021-08-21 15:07:40",20001656,383,eius,"dolores eos qui",967.55,6,656.56,723.54,74,881.83,"2021-09-01 11:36:39"
70,"2021-03-20 15:47:09",20001657,170,iste,"voluptate velit esse",410.72,0,53.35,611.56,43,652.05,"2021-08-18 05:16:42"
171,"2021-06-19 13:44:23",20001658,763,quasi,"commodi consequatur quis",853.58,4,308.97,658.05,26,507.49,"2021-11-28 00:15:03"
179,"2021-03-25 21:50:33",20001659,288,facilis,"autem vel eum",431.87,10,705.55,374.67,95,245.71,"2021-09-20 15:35:24"
49,"2021-04-29 19:28:16",20001660,69,voluptas,"perferendis sit voluptatem",721.49,9,424.24,972.37,8,151.32,"2021-04-17 22:38:06"
130,"2021-05-11 15:24:13",20001661,175,et,"atque corrupti quos",844.78,2,980.69,118.47,56,518.13,"2021-04-08 05:22:12"
65,"2021-08-29 01:51:27",20001662,899,reprehenderit,"alias consequatur aut",450.01,1,262.34,79.33,24,440.4,"2021-04-26 02:38:14"
110,"2021-12-24 22:37:37",20001663,274,facilis,"explicabo aspernatur aut",764.45,0,488.31,348.08,63,286.95,"2021-05-17 22:48:44"
145,"2021-06-24 16:32:44",20001664,526,quisquam,"at vero eos",649.98,10,299.96,898.66,58,281.01,"2021-05-17 04:12:59"
117,"2021-10-02 00:59:24",20001665,703,fuga,"ut aut reiciendis",747.18,2,643.83,404.29,11,802.49,"2021-10-15 19:33:14"
167,"2021-05-08 03:52:20",20001666,914,similique,"nemo enim ipsam",66.81,6,920.21,148.92,37,420.09,"2022-02-27 20:26:21"
63,"2021-11-22 06:29:03",20001667,16,minus,"tenetur a sapiente",939.05,6,369.71,838.26,32,504.92,"2021-11-05 12:03:09"
62,"2021-09-20 01:02:11",20001668,871,sit,"sint occaecati cupiditate",245.11,0,272.21,884.2,46,571.81,"2021-07-20 09:46:49"
199,"2022-03-04 11:37:21",20001669,968,itaque,"vel eum iure",394.87,4,907.19,160.39,28,940.58,"2021-07-30 09:33:57"
200,"2021-10-10 04:08:13",20001670,646,enim,"velit sed quia",377.95,3,489.79,816.17,48,400.22,"2021-11-19 08:20:14"
149,"2021-04-12 21:45:01",20001671,370,nesciunt,"dolorem ipsum quia",869.67,7,46.74,744.44,47,991.04,"2021-06-24 17:36:23"
107,"2021-11-04 20:07:05",20001672,853,quaerat,"totam rem voluptatum",403,8,908.09,906,24,173.19,"2021-05-12 12:45:03"
155,"2021-10-12 05:39:33",20001673,290,corrupti,"eum fugiat quo",117.6,1,315.72,257.67,63,528.57,"2021-06-06 06:49:26"
193,"2021-12-27 19:55:24",20001674,711,nostrum,"optio cumque nihil",123.11,3,238.78,32.76,66,927.21,"2021-05-27 13:37:13"
139,"2021-03-15 13:46:18",20001675,542,sed,"ut perspiciatis unde",504.81,5,622.74,533.18,60,608.84,"2021-07-14 18:57:17"
87,"2022-01-14 02:31:21",20001676,111,non,"fuga et harum",345.61,9,779.86,630.2,22,83.85,"2021-06-27 20:36:25"
137,"2021-12-17 10:00:08",20001677,863,distinctio,"commodi consequatur quis",140.01,2,476.37,570.26,49,136.29,"2022-02-13 19:02:07"
68,"2021-04-13 20:54:58",20001678,369,dolor,"ut et voluptates",638.41,6,406.75,311.13,76,37.68,"2021-10-31 12:46:54"
170,"2022-03-04 11:37:21",20001679,968,itaque,"vel eum iure",394.87,4,907.19,160.39,28,940.58,"2021-07-30 09:33:57"
57,"2022-02-16 00:13:22",20001680,72,eos,"sit suscipit laboriosam",892.54,6,105.25,545.57,3,135.1,"2021-10-15 17:28:37"
105,"2021-03-15 01:23:54",20001681,973,error,"id est laborum",200.56,3,803.56,493.21,20,913.57,"2021-03-10 09:23:27"
21,"2021-10-06 17:09:39",20001682,66,explicabo,"magni dolores eos",935.05,10,376.61,925.39,74,146.39,"2022-03-03 10:28:55"
153,"2021-03-25 18:00:39",20001683,521,ut,"aut perferendis sit",221.73,2,766.96,653.33,75,911.42,"2021-04-08 06:23:20"
82,"2021-09-21 11:46:44",20001684,300,fugit,"velit sed quia",384.55,9,114.85,471.33,75,7.08,"2021-05-18 17:55:13"
101,"2021-06-25 05:12:08",20001685,249,fugit,"molestias excepturi sint",336.07,3,300.04,689.03,90,655.93,"2022-03-09 02:53:50"
78,"2021-07-06 12:56:42",20001686,368,iste,"error similique sunt",892.07,2,417.95,582.12,35,751.29,"2021-06-28 16:29:05"
103,"2021-10-24 23:18:50",20001687,843,magni,"consequuntur magni dolores",625.6,10,541.5,608.5,57,156.66,"2021-05-29 08:34:10"
73,"2021-07-12 22:46:27",20001688,671,laborum,"deleniti atque corrupti",742.86,10,292.21,330.64,98,540.88,"2021-08-30 14:05:06"
23,"2021-10-01 06:11:37",20001689,916,vero,"ipsam voluptatem quia",427.8,8,777.76,35.69,11,420.87,"2021-06-02 09:33:25"
1,"2021-06-04 10:06:39",20001690,712,accusantium,"consequatur quis autem",880.91,6,158.49,261.78,12,448.44,"2021-10-26 23:19:26"
16,"2021-12-31 01:05:58",20001691,387,occaecati,"eveniet ut et",231.82,2,47.27,708.64,97,514.8,"2021-09-21 02:20:52"
95,"2021-09-05 21:12:42",20001692,570,doloribus,"est eligendi optio",255.24,1,912.06,765.98,41,944.63,"2021-06-06 20:21:25"
84,"2021-03-23 02:48:46",20001693,17,non,"aut perferendis sit",995.09,7,372.55,765.73,98,922.35,"2021-10-31 05:53:01"
37,"2021-11-04 21:24:07",20001694,833,consectetur,"et harum quidem",983.52,8,883.36,646.27,3,902.2,"2021-08-29 14:34:37"
106,"2021-11-13 20:20:23",20001695,389,dolor,"nostrum exercitationem ullam",150.96,4,663.06,636.58,88,339.9,"2021-07-02 00:52:14"
106,"2021-06-13 20:47:55",20001696,503,tempore,"magni dolores eos",833.07,5,542.79,87.7,93,548.71,"2021-04-27 05:28:28"
25,"2021-12-28 21:36:01",20001697,252,voluptates,"fugit sed quia",62.85,3,318.88,876.52,28,36.96,"2022-01-09 08:44:11"
141,"2021-09-22 10:53:33",20001698,518,architecto,"et voluptates repudiandae",7.87,7,688.86,570.09,68,284.94,"2021-07-08 19:10:59"
96,"2021-05-11 17:35:05",20001699,517,accusantium,"neque dolorem ipsum",560.91,5,898.05,310.86,23,769.51,"2021-07-29 18:48:21"
176,"2021-09-06 07:14:05",20001700,361,ipsam,"sunt explicabo aspernatur",553.85,10,815.24,141.58,92,360.8,"2021-09-20 04:27:54"
151,"2021-07-21 22:17:40",20001701,847,ex,"ut et voluptates",672.6,5,519.85,185.1,90,39.09,"2021-03-12 04:10:17"
119,"2022-03-04 04:01:52",20001702,776,et,"et expedita distinctio",608.99,1,78.4,659.4,17,143.52,"2022-01-20 10:47:07"
41,"2021-04-04 04:53:34",20001703,31,ut,"voluptatem quia voluptas",766.19,4,350.91,988.75,3,579.64,"2021-09-02 05:16:42"
84,"2021-10-27 20:45:41",20001704,618,id,"in culpa qui",203.8,7,176.33,958.22,67,73.28,"2021-04-12 23:21:30"
156,"2021-08-18 07:03:18",20001705,556,nam,"rerum hic tenetur",914.96,3,478.26,960.11,36,191.56,"2021-05-22 02:16:13"
40,"2021-08-12 01:57:09",20001706,468,est,"fuga et harum",245.38,8,48.26,44.07,69,259.27,"2021-05-13 08:37:59"
13,"2021-05-10 15:02:03",20001707,891,sequi,"nesciunt neque dolorem",850.46,2,455.24,193.32,16,694.46,"2021-09-03 15:48:07"
134,"2021-05-06 13:51:03",20001708,989,minima,"et molestiae non",397.18,8,662.56,394.82,8,435.66,"2021-12-13 07:41:09"
161,"2021-07-26 16:46:16",20001709,901,fugit,"blanditiis praesentium laudantium",485.03,1,933.17,261.13,93,54.99,"2021-07-12 21:52:33"
139,"2021-03-26 23:28:00",20001710,466,perferendis,"nostrum exercitationem ullam",443.19,5,157.96,2.8,58,552.96,"2021-05-23 05:32:09"
120,"2021-04-20 07:55:14",20001711,654,laboriosam,"architecto beatae vitae",308.68,10,857.01,189.55,75,243.09,"2021-04-06 06:59:28"
198,"2021-04-04 02:06:08",20001712,678,qui,"aspernatur aut odit",355.08,8,107.41,110.29,67,113.03,"2021-07-24 16:03:55"
150,"2021-06-15 06:31:45",20001713,268,ut,"adipisci velit sed",362.6,1,106.75,86.3,31,849.12,"2021-06-29 23:55:50"
136,"2021-06-24 05:28:19",20001714,808,sit,"quo porro quisquam",199.25,0,506.35,546.64,57,57.23,"2021-08-16 23:44:44"
81,"2021-06-25 10:34:28",20001715,376,suscipit,"exercitationem ullam corporis",272.94,8,453.62,210.48,63,116.23,"2021-05-19 03:19:40"
153,"2021-08-05 10:07:02",20001716,83,nostrum,"ducimus qui blanditiis",199.64,3,451.49,876.14,29,712.73,"2022-01-30 22:00:56"
197,"2021-06-07 14:13:23",20001717,554,similique,"necessitatibus saepe eveniet",238.08,1,890.61,447.02,18,827.05,"2021-06-26 20:57:19"
76,"2021-08-04 21:05:39",20001718,589,natus,"at vero eos",772.98,9,551.52,659,70,305.92,"2021-04-23 16:25:02"
196,"2021-10-22 03:45:55",20001719,144,error,"tempora incidunt ut",738.33,3,767.19,837.81,12,795.71,"2021-07-10 07:25:33"
130,"2021-10-12 15:51:45",20001720,595,voluptatem,"dignissimos ducimus qui",690.52,4,103.49,700.39,51,741.82,"2022-02-12 15:29:01"
25,"2021-11-09 21:42:41",20001721,309,voluptatum,"odit aut fugit",569.63,6,460.86,479.86,21,268.42,"2021-10-30 05:02:34"
91,"2021-05-31 05:34:12",20001722,548,animi,"vero eos et",39.71,6,263.41,212.62,20,370.11,"2021-09-18 04:30:16"
195,"2021-04-12 21:45:01",20001723,370,nesciunt,"dolorem ipsum quia",869.67,7,46.74,744.44,47,991.04,"2021-06-24 17:36:23"
63,"2021-09-06 07:14:05",20001724,361,ipsam,"sunt explicabo aspernatur",553.85,10,815.24,141.58,92,360.8,"2021-09-20 04:27:54"
150,"2021-11-17 03:06:22",20001725,971,modi,"labore et dolore",268.74,3,379.99,306.64,92,508.44,"2021-12-07 18:53:29"
147,"2021-10-04 00:34:19",20001726,275,autem,"sit suscipit laboriosam",780.48,9,772.66,500.54,49,316.61,"2021-06-22 18:25:47"
120,"2021-11-12 06:47:50",20001727,705,ea,"ea commodi consequatur",899,7,782.6,762.95,95,554.52,"2022-01-14 08:54:27"
59,"2021-10-15 06:27:29",20001728,445,asperiores,"aut perferendis sit",987.45,8,923.15,910.19,57,375.02,"2021-03-10 20:46:20"
171,"2021-03-16 09:06:46",20001729,415,blanditiis,"non numquam eius",671.86,9,726.99,849.08,20,281.39,"2021-10-06 23:00:55"
