buyer_id,date,buynow_id,buynow_qty,item_id,item_name,description,initial_price,item_quantity,reserve_price,buy_now,nb_of_bids,max_bid,start_date,end_date
200,"2021-04-22 09:32:50",494,2,3,vel,"voluptatem sequi nesciunt",284.95,2,396.54,136.34,59,655.01,"2021-09-15 04:36:52","2021-07-26 11:56:39"
36,"2022-01-24 20:45:13",495,2,178,rerum,"minus id quod",417.66,1,377.81,280.21,51,782.4,"2021-06-17 21:24:20","2022-02-18 03:45:54"
37,"2021-06-17 06:51:50",496,1,105,expedita,"provident sed ut",886.26,7,961.64,376.86,87,969.74,"2021-06-23 07:44:13","2021-08-21 10:46:12"
107,"2022-01-13 20:50:35",497,2,59,molestiae,"ab illo inventore",99.16,2,997.36,27.23,96,674.24,"2021-04-05 14:18:00","2021-10-07 09:14:39"
184,"2021-12-22 14:41:51",498,2,166,illo,"est et expedita",600.32,4,247.16,774.55,10,871.64,"2021-03-20 22:13:27","2021-06-01 00:49:10"
89,"2021-03-29 20:59:55",499,3,161,magnam,"sed quia consequuntur",677.48,4,322.88,304.91,54,670.77,"2021-07-14 21:07:08","2021-08-30 23:59:45"
157,"2021-10-02 13:46:46",500,3,118,accusantium,"est omnis dolor",219.23,7,140.89,459.04,50,727.1,"2021-04-03 13:59:28","2021-12-28 12:01:42"
140,"2021-09-26 06:30:14",501,1,166,illo,"est et expedita",600.32,4,247.16,774.55,10,871.64,"2021-03-20 22:13:27","2021-06-01 00:49:10"
82,"2021-05-31 04:07:02",502,2,64,minima,"rerum facilis est",387.82,5,514.59,788.08,54,930.04,"2021-04-08 12:49:03","2021-04-08 03:21:21"
83,"2021-04-12 22:12:53",503,3,162,perspiciatis,"cum soluta nobis",452.24,7,776.12,721.7,68,106.52,"2021-08-16 21:02:21","2021-09-16 01:10:14"
98,"2021-04-17 07:44:32",504,3,163,commodi,"in ea voluptate",176.26,8,21.47,185.75,18,531.89,"2021-05-28 02:45:37","2021-12-25 22:46:31"
7,"2021-12-21 23:54:55",505,2,82,quisquam,"minus id quod",115.31,7,252.99,777.12,79,258.68,"2021-09-30 01:36:59","2022-02-11 23:32:43"
188,"2022-01-29 15:12:22",506,2,102,magnam,"temporibus autem quibusdam",936.76,10,233.86,852.37,26,706.31,"2021-07-22 00:40:34","2021-07-29 04:33:23"
12,"2021-09-12 21:08:23",507,1,73,sapiente,"qui ratione voluptatem",893.87,0,160.19,117.6,13,267.99,"2022-01-02 10:52:04","2021-09-23 00:04:41"
59,"2022-01-05 04:58:41",508,1,106,excepturi,"modi tempora incidunt",593.82,1,535.92,160.91,39,789.95,"2021-07-20 05:12:03","2021-03-25 04:40:35"
97,"2021-10-02 13:19:45",509,3,45,libero,"sed quia consequuntur",769.81,5,219.32,648.56,86,821.34,"2021-08-25 06:12:06","2021-11-17 05:09:50"
35,"2021-08-25 16:47:46",510,2,187,aperiam,"omnis voluptas assumenda",527.35,7,265.27,433.77,18,647.69,"2021-08-24 22:23:47","2021-09-06 16:27:36"
141,"2021-11-29 14:47:10",511,2,200,tempora,"non recusandae itaque",823.55,8,628.81,521.95,9,698.05,"2021-04-07 00:15:31","2021-10-18 20:37:48"
76,"2021-12-31 02:14:12",512,2,32,eum,"autem quibusdam et",505.08,5,387.75,127.7,92,14.39,"2021-03-20 08:59:34","2021-11-24 15:47:46"
135,"2021-11-03 18:14:05",513,1,151,iste,"et iusto odio",103.68,5,652.92,625.06,64,819.83,"2022-03-08 20:45:16","2021-05-23 01:32:14"
78,"2021-11-23 05:53:59",514,3,65,corrupti,"accusantium doloremque aperiam",704.59,3,147.91,1.31,93,632.49,"2021-08-19 14:42:07","2021-04-26 03:24:22"
129,"2022-02-19 12:57:11",515,1,102,magnam,"temporibus autem quibusdam",936.76,10,233.86,852.37,26,706.31,"2021-07-22 00:40:34","2021-07-29 04:33:23"
112,"2021-04-19 10:45:09",516,1,108,et,"modi tempora incidunt",405.08,2,945.05,656.95,77,509.78,"2022-03-06 10:56:16","2021-06-17 01:32:51"
103,"2021-10-15 14:57:49",517,1,64,minima,"rerum facilis est",387.82,5,514.59,788.08,54,930.04,"2021-04-08 12:49:03","2021-04-08 03:21:21"
149,"2021-10-15 03:10:57",518,3,129,est,"neque dolorem ipsum",110.06,0,684.48,600.58,50,577.13,"2021-11-18 00:23:42","2021-05-09 16:46:27"
186,"2021-04-18 23:14:53",519,1,134,aspernatur,"aut perferendis sit",352.8,6,902.49,528.73,59,498.18,"2021-03-17 08:13:33","2021-05-27 22:31:40"
97,"2021-11-04 04:22:45",520,1,100,fugiat,"accusamus officiis debitis",504.69,3,458.42,693.86,100,154.85,"2021-10-14 04:28:15","2021-04-20 06:54:58"
84,"2021-05-06 03:57:12",521,2,93,ut,"dolores et quas",774.64,3,169.92,357.14,50,104.28,"2021-11-27 04:11:05","2021-06-24 12:59:24"
152,"2021-04-22 04:43:02",522,3,24,ipsam,"voluptatem sequi nesciunt",153.07,3,868.85,125.62,65,99.64,"2021-03-13 19:24:19","2021-09-03 04:14:28"
11,"2021-03-13 11:21:23",523,3,157,et,"est et expedita",702.36,8,167.54,349.04,26,165.94,"2022-02-09 17:10:16","2021-12-06 20:50:32"
55,"2021-12-12 21:02:35",524,2,89,et,"eius modi tempora",7.91,6,407.43,945.41,13,264.78,"2021-04-28 17:59:45","2021-03-14 12:44:21"
164,"2021-05-31 12:51:30",525,1,40,commodi,"eveniet ut et",914.58,10,744.49,506.25,11,768.08,"2021-11-09 15:55:13","2022-01-05 21:45:47"
81,"2021-03-17 07:45:14",526,1,196,distinctio,"occaecati cupiditate non",651.39,8,217,744.56,89,857.56,"2021-12-14 09:38:36","2021-06-25 22:54:30"
145,"2022-01-15 03:49:07",527,2,169,doloremque,"corrupti quos dolores",666.95,2,788.85,632.92,65,960.31,"2022-02-28 03:26:18","2022-02-11 19:07:20"
1,"2021-12-22 23:33:32",528,3,31,ut,"voluptatem quia voluptas",766.19,4,350.91,988.75,3,579.64,"2021-09-02 05:16:42","2021-04-04 04:53:34"
145,"2022-02-27 16:52:25",529,2,186,,"voluptatem sequi nesciunt",126.57,1,561.05,781.27,12,499.43,"2021-11-14 11:19:45","2021-08-30 00:25:39"
118,"2021-09-23 10:24:02",530,3,28,voluptatibus,"laborum et dolorum",372.72,0,852.73,506.17,0,964.12,"2021-12-11 22:08:56","2021-12-06 18:26:12"
145,"2021-07-12 09:14:32",531,2,20,sed,"impedit quo porro",206.17,7,25.8,73.86,33,739.57,"2021-10-20 07:39:09","2021-10-13 06:00:53"
171,"2021-08-17 20:35:56",532,3,119,culpa,"iusto odio dignissimos",34.27,6,82.32,783.2,81,441.31,"2022-02-02 03:16:31","2021-09-03 03:08:24"
104,"2021-09-04 21:46:45",533,1,51,quod,"ullam corporis nemo",694.37,10,392.68,597.59,4,527.95,"2021-06-05 18:44:16","2021-07-03 19:56:32"
11,"2021-05-25 06:00:53",534,2,83,nostrum,"ducimus qui blanditiis",199.64,3,451.49,876.14,29,712.73,"2022-01-30 22:00:56","2021-08-05 10:07:02"
130,"2021-06-29 10:32:04",535,2,180,quia,"illo inventore veritatis",913.03,3,956.55,331.75,84,757.62,"2021-04-27 11:28:55","2021-04-20 04:37:03"
103,"2021-05-29 20:18:34",536,1,134,aspernatur,"aut perferendis sit",352.8,6,902.49,528.73,59,498.18,"2021-03-17 08:13:33","2021-05-27 22:31:40"
188,"2021-09-08 07:00:13",537,1,106,excepturi,"modi tempora incidunt",593.82,1,535.92,160.91,39,789.95,"2021-07-20 05:12:03","2021-03-25 04:40:35"
193,"2021-05-11 11:39:12",538,1,150,repellendus,"ex ea commodi",855.32,1,892.22,384.15,26,347.07,"2021-08-28 20:03:28","2021-12-04 04:02:34"
188,"2022-01-19 13:32:26",539,3,173,tempore,"adipisci velit sed",918.47,1,473.97,628.57,93,492.55,"2022-03-05 12:49:07","2021-11-21 22:05:46"
140,"2021-08-12 15:04:11",540,2,160,est,"asperiores repellat alias",64.74,8,886.62,363.55,99,837.33,"2021-04-22 11:27:15","2021-04-13 04:25:10"
82,"2021-10-15 17:55:25",541,1,21,eligendi,"ratione voluptatem sequi",957.25,2,722.12,163.42,50,261.61,"2021-05-20 16:58:58","2021-10-31 03:45:42"
111,"2021-07-27 14:50:32",542,1,176,fugit,"excepturi sint occaecati",289,7,768.06,182.2,24,437.5,"2021-09-23 03:23:33","2021-03-27 13:58:22"
67,"2021-09-26 07:22:54",543,2,156,est,"necessitatibus saepe eveniet",819.95,5,670.55,661.47,5,165.31,"2021-08-02 23:12:06","2021-06-06 02:50:17"
167,"2022-01-01 08:07:11",544,3,57,sed,"voluptatum deleniti atque",953.26,3,408.17,252.53,38,645.36,"2021-09-11 10:28:41","2021-12-29 03:31:17"
161,"2021-10-11 05:14:50",545,2,33,velit,"repudiandae sint et",66.32,10,593.47,644.93,67,778.51,"2021-05-18 05:56:53","2021-11-22 07:01:08"
25,"2021-11-12 04:23:32",546,2,158,perspiciatis,"ducimus qui blanditiis",677.97,10,12.7,913.51,87,559.59,"2021-10-13 04:00:35","2021-09-30 23:48:33"
128,"2021-07-04 17:32:26",547,2,25,maxime,"voluptates repudiandae sint",603.59,1,750.05,877.16,16,640.9,"2021-11-20 08:11:42","2021-04-06 03:13:55"
145,"2022-01-05 13:56:23",548,1,15,dolorem,"ipsam voluptatem quia",695.99,1,975.56,355.75,57,944.96,"2021-10-18 03:37:33","2022-03-02 22:47:42"
6,"2021-07-02 04:05:08",549,1,101,qui,"reiciendis voluptatibus maiores",275.81,10,761.8,62.15,33,979.79,"2021-03-22 19:46:59","2021-06-09 03:49:43"
43,"2021-09-01 12:43:09",550,3,160,est,"asperiores repellat alias",64.74,8,886.62,363.55,99,837.33,"2021-04-22 11:27:15","2021-04-13 04:25:10"
85,"2021-04-21 22:00:45",551,3,105,expedita,"provident sed ut",886.26,7,961.64,376.86,87,969.74,"2021-06-23 07:44:13","2021-08-21 10:46:12"
177,"2021-09-09 05:24:54",552,1,171,nostrum,"nisi ut aliquid",752.06,4,300.74,987.11,84,931.26,"2021-11-01 07:34:17","2021-09-02 20:52:24"
10,"2021-10-05 19:06:28",553,1,2,aut,"explicabo aspernatur aut",904.74,1,0.47,216.45,73,278.18,"2022-03-05 18:59:55","2022-02-22 05:16:34"
19,"2021-04-20 06:16:22",554,2,118,accusantium,"est omnis dolor",219.23,7,140.89,459.04,50,727.1,"2021-04-03 13:59:28","2021-12-28 12:01:42"
128,"2021-09-03 03:41:53",555,1,116,possimus,"eum fugiat quo",430.21,2,121.48,607.75,89,422.9,"2021-06-17 15:49:02","2021-05-16 00:21:53"
59,"2021-04-08 23:02:21",556,2,99,in,"ab illo inventore",21.55,7,848.46,85.44,41,164,"2021-11-11 04:51:20","2021-07-03 12:54:18"
82,"2021-08-08 23:00:11",557,1,115,occaecati,"cumque nihil impedit",239.64,0,829.86,379.42,21,761.62,"2021-07-01 20:43:59","2021-10-14 03:46:40"
30,"2022-01-27 08:32:14",558,1,11,itaque,"est omnis dolor",817.18,6,215.66,999.16,68,297.26,"2021-07-29 22:36:33","2022-02-06 17:23:12"
104,"2021-04-15 17:18:19",559,1,126,ullam,"nam libero tempore",848.3,9,373.25,901.12,97,614.74,"2022-01-16 14:13:03","2021-06-21 06:36:45"
138,"2022-01-06 14:57:43",560,1,144,error,"tempora incidunt ut",738.33,3,767.19,837.81,12,795.71,"2021-07-10 07:25:33","2021-10-22 03:45:55"
158,"2021-05-30 06:13:29",561,2,91,laudantium,"culpa qui officia",229.16,2,362.2,836.27,66,571.8,"2021-05-08 11:38:29","2022-02-11 13:17:00"
104,"2021-05-14 09:01:53",562,3,187,aperiam,"omnis voluptas assumenda",527.35,7,265.27,433.77,18,647.69,"2021-08-24 22:23:47","2021-09-06 16:27:36"
180,"2021-10-23 13:27:37",563,2,84,repellat,"atque corrupti quos",470.5,10,483.31,603.39,65,695.98,"2021-05-10 19:36:56","2022-01-04 19:09:11"
87,"2021-05-22 08:07:34",564,2,85,quaerat,"non numquam eius",338.71,7,595.2,346.71,56,989.73,"2021-06-29 19:20:11","2021-10-09 06:15:16"
88,"2021-11-21 14:02:53",565,2,143,aspernatur,"dolor sit amet",371.13,10,466.82,371.1,60,332.16,"2021-09-25 12:03:09","2021-07-12 12:02:12"
74,"2021-11-06 11:27:03",566,2,107,et,"rem voluptatum deleniti",509.33,6,419.61,766.32,30,536.54,"2021-06-22 13:03:59","2021-08-03 05:29:37"
97,"2021-07-25 02:57:19",567,2,129,est,"neque dolorem ipsum",110.06,0,684.48,600.58,50,577.13,"2021-11-18 00:23:42","2021-05-09 16:46:27"
185,"2022-03-04 14:14:42",568,3,128,recusandae,"id est laborum",65.87,6,117.85,990.99,44,42.44,"2021-10-02 04:07:40","2021-03-17 21:41:47"
98,"2021-10-23 03:39:28",569,3,178,rerum,"minus id quod",417.66,1,377.81,280.21,51,782.4,"2021-06-17 21:24:20","2022-02-18 03:45:54"
134,"2022-02-21 11:52:09",570,2,4,voluptates,"molestias excepturi sint",397.64,10,437.13,16.75,95,447.67,"2021-06-14 07:57:49","2021-05-03 22:57:56"
3,"2021-03-20 07:18:09",571,1,3,vel,"voluptatem sequi nesciunt",284.95,2,396.54,136.34,59,655.01,"2021-09-15 04:36:52","2021-07-26 11:56:39"
25,"2021-12-24 17:30:18",572,2,169,doloremque,"corrupti quos dolores",666.95,2,788.85,632.92,65,960.31,"2022-02-28 03:26:18","2022-02-11 19:07:20"
106,"2021-05-18 17:24:01",573,3,77,earum,"repudiandae sint et",835.3,1,2.56,305.31,77,171.52,"2021-08-25 12:17:59","2021-12-25 21:21:55"
1,"2022-03-02 23:06:03",574,3,61,voluptatem,"magnam aliquam quaerat",425.55,4,591.37,368.32,73,60.36,"2021-08-23 02:27:59","2021-09-19 19:35:50"
138,"2021-04-30 08:10:34",575,2,73,sapiente,"qui ratione voluptatem",893.87,0,160.19,117.6,13,267.99,"2022-01-02 10:52:04","2021-09-23 00:04:41"
89,"2021-05-05 11:58:28",576,3,155,et,"consequatur aut perferendis",737.35,6,834.88,835.59,66,933.74,"2021-04-13 01:15:12","2021-07-03 21:28:49"
180,"2021-09-19 20:11:37",577,3,45,libero,"sed quia consequuntur",769.81,5,219.32,648.56,86,821.34,"2021-08-25 06:12:06","2021-11-17 05:09:50"
149,"2021-06-26 05:27:00",578,1,38,a,"nobis est eligendi",406.12,10,149.87,390.08,1,438.33,"2021-12-29 15:56:35","2021-08-25 03:29:21"
116,"2021-12-07 21:49:44",579,1,75,autem,"eaque ipsa quae",625.52,3,615.6,351.72,35,608.17,"2021-05-06 10:05:31","2021-08-12 14:58:20"
25,"2021-10-08 06:11:50",580,1,75,autem,"eaque ipsa quae",625.52,3,615.6,351.72,35,608.17,"2021-05-06 10:05:31","2021-08-12 14:58:20"
52,"2022-01-19 08:50:02",581,1,92,quasi,"quo voluptas nulla",407.76,4,279.87,420.82,87,934.32,"2022-01-19 04:32:06","2021-07-07 11:52:35"
27,"2021-06-08 10:34:56",582,1,187,aperiam,"omnis voluptas assumenda",527.35,7,265.27,433.77,18,647.69,"2021-08-24 22:23:47","2021-09-06 16:27:36"
200,"2021-12-24 09:53:32",583,2,197,nostrum,"odio dignissimos ducimus",389.19,3,77.2,190.94,3,132.09,"2021-08-10 16:57:00","2021-03-23 19:47:27"
93,"2021-12-28 18:40:28",584,1,154,libero,"enim ad minima",475.92,1,513.24,780.7,71,206.61,"2021-03-22 16:51:40","2021-07-18 01:02:35"
136,"2022-01-03 10:09:32",585,1,156,est,"necessitatibus saepe eveniet",819.95,5,670.55,661.47,5,165.31,"2021-08-02 23:12:06","2021-06-06 02:50:17"
21,"2021-04-16 14:30:29",586,1,131,velit,"assumenda est omnis",706.88,1,668.38,737.28,35,260.7,"2022-02-27 11:27:18","2021-12-09 10:15:37"
57,"2021-05-13 20:00:03",587,1,168,nesciunt,"eum fugiat quo",843.81,5,800.03,110.81,86,721,"2021-10-10 05:27:21","2021-07-01 12:18:11"
105,"2022-02-14 07:08:13",588,2,193,ratione,"et quasi architecto",609.57,9,613.05,494.26,96,34.63,"2021-04-14 18:54:32","2021-08-13 04:57:33"
151,"2021-04-10 23:45:13",589,3,91,laudantium,"culpa qui officia",229.16,2,362.2,836.27,66,571.8,"2021-05-08 11:38:29","2022-02-11 13:17:00"
190,"2021-05-13 13:36:15",590,2,14,nostrum,"sit suscipit laboriosam",460.68,10,6.35,52.86,43,999.03,"2021-07-28 05:07:32","2021-07-30 20:46:34"
88,"2021-12-31 16:00:59",591,2,132,minima,"labore et dolore",495.84,2,704.78,282.83,2,824.24,"2022-02-21 05:37:29","2022-01-28 23:23:26"
198,"2021-05-09 02:52:18",592,1,64,minima,"rerum facilis est",387.82,5,514.59,788.08,54,930.04,"2021-04-08 12:49:03","2021-04-08 03:21:21"
187,"2021-11-03 22:55:17",593,2,198,recusandae,"nobis est eligendi",716.09,6,35.2,402.06,90,561.16,"2021-04-09 07:05:00","2022-02-04 21:09:43"
14,"2021-07-03 01:45:52",594,2,9,cupiditate,"beatae vitae dicta",902.73,0,416.61,253.5,29,685.87,"2021-12-26 15:06:39","2021-12-23 02:05:08"
177,"2021-08-09 03:45:48",595,3,167,quis,"ad minima veniam",420.12,3,93.09,708.84,16,77.38,"2021-12-13 08:12:52","2021-08-03 18:17:54"
17,"2022-02-18 03:48:07",596,1,137,qui,"temporibus autem quibusdam",488.65,4,504.97,306,83,625.16,"2021-07-26 13:50:23","2021-04-28 03:21:39"
200,"2021-05-14 11:49:08",597,1,152,molestiae,"vero eos et",357.13,3,697.38,198.24,95,441.32,"2021-07-18 10:46:01","2021-08-24 15:10:15"
140,"2021-06-07 12:18:55",598,2,51,quod,"ullam corporis nemo",694.37,10,392.68,597.59,4,527.95,"2021-06-05 18:44:16","2021-07-03 19:56:32"
194,"2021-07-08 15:03:19",599,2,25,maxime,"voluptates repudiandae sint",603.59,1,750.05,877.16,16,640.9,"2021-11-20 08:11:42","2021-04-06 03:13:55"
187,"2021-10-27 09:47:12",600,2,138,nemo,"quos dolores et",650.37,4,589.83,635.19,15,851.33,"2021-05-08 23:36:51","2022-02-23 22:21:51"
125,"2021-03-28 09:38:05",601,1,185,tenetur,"id quod maxime",793.25,4,923.7,504.41,43,963.64,"2021-08-01 00:34:44","2022-03-03 07:08:24"
88,"2022-01-22 18:45:15",602,3,41,ex,"debitis aut rerum",604.73,3,67.41,9.49,13,80.38,"2021-03-31 09:20:47","2021-12-21 23:39:02"
156,"2021-04-19 23:49:19",603,3,139,quidem,"ut labore et",271.15,3,704.61,195.24,56,573.07,"2021-09-14 16:18:53","2022-01-03 07:47:20"
134,"2021-09-05 14:29:34",604,3,151,iste,"et iusto odio",103.68,5,652.92,625.06,64,819.83,"2022-03-08 20:45:16","2021-05-23 01:32:14"
9,"2021-09-21 01:40:09",605,1,127,adipisci,"odio dignissimos ducimus",337.84,10,724.16,408.93,85,108.27,"2022-01-20 13:24:45","2022-01-10 02:21:44"
34,"2021-10-27 21:21:45",606,3,9,cupiditate,"beatae vitae dicta",902.73,0,416.61,253.5,29,685.87,"2021-12-26 15:06:39","2021-12-23 02:05:08"
52,"2021-10-26 12:30:11",607,1,161,magnam,"sed quia consequuntur",677.48,4,322.88,304.91,54,670.77,"2021-07-14 21:07:08","2021-08-30 23:59:45"
144,"2021-11-10 16:27:22",608,2,57,sed,"voluptatum deleniti atque",953.26,3,408.17,252.53,38,645.36,"2021-09-11 10:28:41","2021-12-29 03:31:17"
72,"2022-03-05 00:18:36",609,2,120,est,"esse quam nihil",747.65,6,648.15,740.05,36,966.88,"2021-09-21 21:53:09","2021-06-09 20:20:21"
20,"2021-11-09 09:03:45",610,2,79,temporibus,"perspiciatis unde omnis",638.19,1,383.24,601.46,14,674.94,"2021-07-21 15:24:17","2021-09-14 18:42:01"
33,"2021-06-28 21:54:23",611,2,87,hic,"et aut consequatur",311.62,2,102.94,278.02,33,462.07,"2022-02-21 23:48:57","2022-01-02 20:38:22"
129,"2022-02-14 21:47:27",612,2,60,ipsa,"porro quisquam est",472.65,6,635.56,512.97,15,146.84,"2021-09-21 16:11:32","2021-03-11 07:28:58"
155,"2021-10-22 03:18:20",613,2,75,autem,"eaque ipsa quae",625.52,3,615.6,351.72,35,608.17,"2021-05-06 10:05:31","2021-08-12 14:58:20"
36,"2021-07-19 01:33:54",614,1,128,recusandae,"id est laborum",65.87,6,117.85,990.99,44,42.44,"2021-10-02 04:07:40","2021-03-17 21:41:47"
161,"2021-12-03 06:16:43",615,2,135,quis,"repellat alias consequatur",286.54,2,845.59,704.58,60,974.35,"2021-04-06 15:30:52","2021-04-21 19:12:46"
159,"2021-05-17 16:01:15",616,2,69,voluptas,"perferendis sit voluptatem",721.49,9,424.24,972.37,8,151.32,"2021-04-17 22:38:06","2021-04-29 19:28:16"
166,"2022-01-31 14:52:52",617,3,100,fugiat,"accusamus officiis debitis",504.69,3,458.42,693.86,100,154.85,"2021-10-14 04:28:15","2021-04-20 06:54:58"
170,"2021-05-11 12:41:27",618,2,62,natus,"velit sed quia",216.27,1,314.7,790.37,91,255.56,"2021-12-16 04:14:59","2022-02-16 11:39:04"
116,"2021-08-10 00:53:09",619,2,162,perspiciatis,"cum soluta nobis",452.24,7,776.12,721.7,68,106.52,"2021-08-16 21:02:21","2021-09-16 01:10:14"
86,"2021-08-08 03:00:38",620,2,185,tenetur,"id quod maxime",793.25,4,923.7,504.41,43,963.64,"2021-08-01 00:34:44","2022-03-03 07:08:24"
99,"2021-09-04 11:20:58",621,3,184,rem,"illum qui dolorem",335.16,2,94.31,282.56,48,137.29,"2021-11-01 05:34:50","2021-12-14 04:22:21"
63,"2021-10-19 21:10:24",622,1,23,repellendus,"excepturi sint occaecati",664.52,2,587.19,265.36,29,370.87,"2021-06-19 19:29:16","2021-08-22 11:36:02"
69,"2022-02-04 11:47:25",623,3,93,ut,"dolores et quas",774.64,3,169.92,357.14,50,104.28,"2021-11-27 04:11:05","2021-06-24 12:59:24"
18,"2021-10-23 03:26:40",624,3,44,ad,"sunt explicabo aspernatur",811.99,1,191.55,178.43,81,736.42,"2021-09-14 09:54:07","2022-02-08 11:12:08"
158,"2021-11-08 03:28:32",625,2,98,et,"culpa qui officia",478.4,3,150.47,19.71,80,110.31,"2022-02-02 20:31:47","2021-05-30 08:30:33"
104,"2022-01-25 01:38:28",626,3,35,quis,"harum quidem rerum",298.06,10,164.97,617.82,38,725.95,"2021-10-14 16:37:22","2021-04-17 11:46:51"
44,"2021-06-07 11:05:16",627,2,198,recusandae,"nobis est eligendi",716.09,6,35.2,402.06,90,561.16,"2021-04-09 07:05:00","2022-02-04 21:09:43"
42,"2022-01-15 12:19:58",628,2,97,aspernatur,"porro quisquam est",373.6,6,959.17,796.4,34,201.08,"2021-04-07 11:39:00","2021-11-07 11:49:57"
36,"2022-02-19 02:06:13",629,2,81,sed,"dignissimos ducimus qui",111.43,3,464.33,337.91,69,751.92,"2021-08-31 03:44:52","2021-11-15 20:01:45"
178,"2021-06-14 18:27:50",630,2,59,molestiae,"ab illo inventore",99.16,2,997.36,27.23,96,674.24,"2021-04-05 14:18:00","2021-10-07 09:14:39"
92,"2021-12-02 22:08:41",631,1,117,ducimus,"est omnis dolor",8.22,8,930.32,658.79,98,54.02,"2022-01-15 06:10:06","2021-11-23 10:56:46"
133,"2021-11-28 11:58:44",632,3,188,non,"eos qui ratione",391.91,0,406.36,291.26,50,840.55,"2021-06-26 07:51:38","2021-03-19 20:41:43"
1,"2021-03-18 11:43:35",633,2,61,voluptatem,"magnam aliquam quaerat",425.55,4,591.37,368.32,73,60.36,"2021-08-23 02:27:59","2021-09-19 19:35:50"
120,"2021-11-03 04:48:02",634,2,8,nisi,"quasi architecto beatae",355.89,6,543.4,380.88,57,297.28,"2022-01-15 12:32:09","2021-12-06 20:51:29"
7,"2021-11-22 07:46:10",635,2,6,voluptatem,"eum iure reprehenderit",98.89,2,540.36,636.19,31,176.09,"2021-05-09 09:36:50","2021-04-01 18:06:18"
136,"2021-06-08 18:14:15",636,1,135,quis,"repellat alias consequatur",286.54,2,845.59,704.58,60,974.35,"2021-04-06 15:30:52","2021-04-21 19:12:46"
13,"2021-11-13 10:39:51",637,2,56,ea,"quis nostrum exercitationem",929.06,4,242.83,773.89,67,214.79,"2022-01-26 01:27:46","2021-10-31 13:51:50"
95,"2021-12-17 21:44:48",638,2,3,vel,"voluptatem sequi nesciunt",284.95,2,396.54,136.34,59,655.01,"2021-09-15 04:36:52","2021-07-26 11:56:39"
58,"2021-05-10 21:46:57",639,1,116,possimus,"eum fugiat quo",430.21,2,121.48,607.75,89,422.9,"2021-06-17 15:49:02","2021-05-16 00:21:53"
175,"2021-04-04 19:43:44",640,2,23,repellendus,"excepturi sint occaecati",664.52,2,587.19,265.36,29,370.87,"2021-06-19 19:29:16","2021-08-22 11:36:02"
144,"2022-02-13 20:24:41",641,3,151,iste,"et iusto odio",103.68,5,652.92,625.06,64,819.83,"2022-03-08 20:45:16","2021-05-23 01:32:14"
35,"2022-01-27 07:02:04",642,2,100,fugiat,"accusamus officiis debitis",504.69,3,458.42,693.86,100,154.85,"2021-10-14 04:28:15","2021-04-20 06:54:58"
69,"2021-03-25 18:52:34",643,3,196,distinctio,"occaecati cupiditate non",651.39,8,217,744.56,89,857.56,"2021-12-14 09:38:36","2021-06-25 22:54:30"
51,"2021-11-02 05:13:36",644,2,149,inventore,"quia voluptas sit",876.64,7,21.5,118.9,65,960.68,"2021-08-06 22:33:23","2021-12-18 21:03:23"
177,"2021-07-09 15:22:16",645,1,118,accusantium,"est omnis dolor",219.23,7,140.89,459.04,50,727.1,"2021-04-03 13:59:28","2021-12-28 12:01:42"
89,"2021-11-09 12:14:20",646,1,94,est,"magni dolores eos",269.74,2,350.29,131.46,81,6.84,"2021-04-27 18:57:01","2021-03-11 02:23:55"
158,"2021-10-01 11:54:57",647,1,91,laudantium,"culpa qui officia",229.16,2,362.2,836.27,66,571.8,"2021-05-08 11:38:29","2022-02-11 13:17:00"
28,"2022-02-01 15:28:09",648,1,60,ipsa,"porro quisquam est",472.65,6,635.56,512.97,15,146.84,"2021-09-21 16:11:32","2021-03-11 07:28:58"
143,"2021-12-26 00:17:43",649,1,13,iste,"fuga et harum",12.74,10,63.67,971,53,506.85,"2021-12-20 19:28:12","2021-08-31 03:54:53"
191,"2021-07-28 12:37:04",650,2,153,ipsum,"quidem rerum facilis",922.31,1,797.26,7.68,94,949.39,"2021-03-29 06:38:42","2021-08-11 19:20:13"
48,"2021-09-23 12:13:04",651,3,100,fugiat,"accusamus officiis debitis",504.69,3,458.42,693.86,100,154.85,"2021-10-14 04:28:15","2021-04-20 06:54:58"
32,"2022-01-20 21:17:48",652,1,9,cupiditate,"beatae vitae dicta",902.73,0,416.61,253.5,29,685.87,"2021-12-26 15:06:39","2021-12-23 02:05:08"
197,"2021-06-19 07:31:29",653,1,127,adipisci,"odio dignissimos ducimus",337.84,10,724.16,408.93,85,108.27,"2022-01-20 13:24:45","2022-01-10 02:21:44"
190,"2021-12-07 04:15:18",654,3,54,fugiat,"doloribus asperiores repellat",700.98,2,763.83,768.23,20,675.75,"2021-04-12 10:17:53","2021-03-24 01:50:09"
185,"2022-02-09 01:47:44",655,2,147,accusantium,"nihil impedit quo",548.26,4,897.66,178,9,403.32,"2022-02-14 16:21:28","2021-05-24 01:22:24"
35,"2021-12-09 18:21:55",656,3,170,iste,"voluptate velit esse",410.72,0,53.35,611.56,43,652.05,"2021-08-18 05:16:42","2021-03-20 15:47:09"
29,"2021-10-09 12:40:15",657,2,131,velit,"assumenda est omnis",706.88,1,668.38,737.28,35,260.7,"2022-02-27 11:27:18","2021-12-09 10:15:37"
